dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
31703,5,10.0.0.15,10.0.0.1,92540,5095602,316,812000000,310887000000,5,19288,8407,409879,279,1,TCP,1,640372728,42994953,217,204,412,0
24747,4,10.0.0.7,10.0.0.6,131590,135596592,1155,391000000,1267813000000,5,2505,40,3999,3,1,ICMP,1,5432,1401,0,0,0,1
11422,5,10.0.0.13,10.0.0.8,22028,21249863,62,852000000,63929000000,4,2032,9348,9745792,311,0,UDP,2,3863,1535,0,0,0,1
32788,5,10.0.0.3,10.0.0.5,64410,68171734,197,306000000,197218000000,3,7974,9193,9601032,306,0,UDP,1,5533,205204463,0,2554,2553,1
12370,4,10.0.0.12,10.0.0.9,130775,135487814,504,629000000,501713000000,7,1068,3115,5565516,136,0,ICMP,3,271021171,79185,542,1,2,1
34074,2,10.0.0.3,10.0.0.5,805,82722,815,371000000,821055000000,7,3076,29,2923,0,1,ICMP,1,5577,1398,0,0,0,0
2601,2,10.0.0.11,10.0.0.3,10162,12757189,20,201000000,22916000000,2,1700,0,861,0,0,UDP,4,2992,3035,0,0,0,1
42047,3,10.0.0.5,10.0.0.16,5389,384058,12,368000000,13900000000,11,12248,0,546,0,1,TCP,1,974845,979260,159,66,1464,1
27260,3,10.0.0.12,10.0.0.7,412,39736,407,188000000,411475000000,6,948,29,2898,0,1,ICMP,3,53622,112298273,0,2541,2547,0
31727,2,10.0.0.9,10.0.0.5,119687,127112408,253,927000000,258931000000,5,7988,13528,14420258,450,0,UDP,3,176815767,5375,3838,0,3838,0
11503,5,10.0.0.3,10.0.0.8,130231,141562779,289,850000000,289157000000,7,1969,13308,14229052,444,0,UDP,2,4188,144840743,0,0,0,0
25368,5,10.0.0.7,10.0.0.3,39662,1982192,135,434000000,132868000000,5,18013,9358,508031,311,1,TCP,1,2225223,1723724,149,267,564,1
31431,4,10.0.0.10,10.0.0.5,877,86564,852,435000000,877083000000,9,2152,29,2877,0,1,ICMP,1,135829812,271120394,0,3,15,0
11261,5,10.0.0.5,10.0.0.9,55439,62484543,125,808000000,130158000000,11,13245,12981,14501062,436,1,TCP,3,206007459,253462332,158,4023,4194,0
32728,3,10.0.0.3,10.0.0.5,6950,8361193,19,466000000,19320000000,6,2964,6,796,0,1,ICMP,2,15259561,1314,2593,0,2555,1
4444,6,10.0.0.7,10.0.0.11,64221,3722175,221,320000000,226902000000,3,1156,9606,627221,318,1,TCP,1,6575995,153755846,0,0,0,0
29007,1,10.0.0.1,10.0.0.7,2,289,4,134000000,9052000000,5,982,-101872,-145113868,-1172,1,ICMP,3,4028,1181,0,0,0,0
11401,2,10.0.0.3,10.0.0.9,40758,43857403,142,745000000,142911000000,4,1992,9369,9768531,312,0,UDP,1,3897,169906599,0,2615,2590,1
11294,4,10.0.0.11,10.0.0.8,26493,28251077,88,243000000,88931000000,7,1796,9454,9888269,314,0,UDP,2,3469,3510,0,0,0,1
11226,3,10.0.0.11,10.0.0.8,297,87969414,185,295000000,183022000000,5,1300,13536,14430356,451,0,UDP,1,3539,1289,0,0,0,0
11512,2,10.0.0.10,10.0.0.8,34187,37099742,111,746000000,111859000000,4,1963,9246,9631525,308,0,UDP,2,4066,1526,0,0,0,1
7185,6,10.0.0.14,10.0.0.7,92063,95725419,204,476000000,202542000000,3,12126,9306,9731092,310,1,TCP,2,5184,1181,0,0,0,1
4061,9,10.0.0.7,10.0.0.5,211,20294,215,211000000,215840000000,11,10340,29,2935,0,0,ICMP,2,5847,135510152,0,0,0,0
11570,4,10.0.0.10,10.0.0.8,54482,55097728,174,794000000,171180000000,3,2022,9306,9715177,310,0,UDP,3,3415,3606,0,0,0,1
28901,7,10.0.0.7,10.0.0.12,994,104727,1021,292000000,1012401000000,4,1061,28,2785,0,1,ICMP,3,4754,4160,0,0,0,0
40356,6,10.0.0.14,10.0.0.8,130330,135456928,398,873000000,399156000000,5,1795,7281,7639439,238,0,UDP,3,4658,273393760,0,0,0,1
11807,3,10.0.0.1,10.0.0.8,126011,134539222,280,307000000,281296000000,2,1971,13531,14424784,451,0,UDP,3,3956,144774293,0,0,0,0
33202,1,10.0.0.2,10.0.0.7,16902,22042877,43,350000000,36702000000,2,2397,13645,14770411,454,1,TCP,1,22075799,1312,3923,196,4094,0
22270,10,10.0.0.9,10.0.0.12,18,1756,14,53000000,14130000000,3,22,7,6,0,1,ICMP,1,15064,3027,0,0,0,0
11280,2,10.0.0.6,10.0.0.8,34975,38780443,81,685000000,82116000000,2,1676,13537,14430078,451,0,UDP,2,3574,1445,0,0,0,0
31453,4,10.0.0.5,10.0.0.10,229,22264,244,752000000,233265000000,9,5400,29,2892,0,1,ICMP,3,421279335,136268299,3,3,15,0
3387,5,10.0.0.12,10.0.0.5,134669,143780933,320,352000000,317438000000,3,7925,5595,6463259,199,0,UDP,2,5084,292799415,0,7884,8057,1
28663,5,10.0.0.4,10.0.0.15,72089,4603125,227,525000000,230446000000,5,10846,7845,487911,260,1,TCP,1,5291,1242,0,0,0,1
32823,4,10.0.0.3,10.0.0.1,127697,133990967,467,43000000,473570000000,3,2365,2311,1708309,73,1,ICMP,2,58901,135453723,0,553,978,1
6791,8,10.0.0.15,10.0.0.4,30813,1870427,103,72000000,94822000000,5,6175,9393,507954,313,1,TCP,1,1619157,1342093,149,138,276,0
11348,2,10.0.0.2,10.0.0.5,134746,143557722,312,498000000,314577000000,4,6800,5626,4917773,167,1,TCP,2,5002,2508492,0,138,166,1
36246,7,10.0.0.1,10.0.0.12,124988,6977172,439,988000000,436408000000,3,24502,7902,431699,265,1,TCP,4,14667687,437991695,108,185,228,0
22000,5,10.0.0.8,10.0.0.11,634,60643,668,478000000,671218000000,5,3005,29,2892,0,1,ICMP,3,271121616,271035329,1,1,3,0
3423,1,10.0.0.2,10.0.0.5,123821,132999602,278,159000000,281870000000,2,8011,13306,14203223,444,0,UDP,3,5360,835033758,0,818,920,0
11438,5,10.0.0.2,10.0.0.8,68834,72691335,152,726000000,153990000000,11,1947,13461,14358203,448,0,UDP,2,282204108,3798,3917,0,3735,0
32226,8,10.0.0.5,10.0.0.3,610,59403,632,159000000,623833000000,3,3386,29,2921,0,1,ICMP,3,270533007,75549,0,0,0,0
25837,6,10.0.0.12,10.0.0.16,122676,6964447,489,48000000,500910000000,5,16888,6706,381187,228,1,TCP,1,6089009,6216147,0,0,0,1
29416,2,10.0.0.2,10.0.0.7,48202,50104077,151,739000000,158193000000,6,1064,9196,9531771,305,1,ICMP,4,4547,4299,0,0,0,1
33461,3,10.0.0.12,10.0.0.5,415,38180,408,341000000,412629000000,9,3026,28,2805,0,1,ICMP,3,134310828,236787889,42,2695,2754,0
27464,3,10.0.0.12,10.0.0.7,920,93465,955,351000000,955912000000,5,2665,29,2904,0,1,ICMP,4,135332911,270915175,0,0,0,0
31936,4,10.0.0.10,10.0.0.3,89656,93649708,318,900000000,318622000000,2,4690,9271,9665961,310,0,UDP,1,4681,142202496,0,3838,3838,1
11552,3,10.0.0.1,10.0.0.8,131035,141640409,290,380000000,297868000000,4,1956,13309,14050814,443,0,UDP,4,3656,3905,0,0,0,0
7226,4,10.0.0.10,10.0.0.3,111827,117110186,370,243000000,374334000000,2,12118,7929,8302060,263,0,UDP,4,3862,3495,0,0,0,1
30543,3,10.0.0.1,10.0.0.6,61664,4329208,201,100000000,200749000000,9,2063,29,2872,0,1,ICMP,4,271359734,271351267,3,3,6,0
31475,5,10.0.0.13,10.0.0.1,118142,7065515,448,907000000,445065000000,5,22049,7211,414600,240,1,TCP,3,19991582,183012297,323,205,473,0
11437,6,10.0.0.10,10.0.0.8,30147,27785737,111,629000000,111916000000,3,2020,9262,9651352,309,0,UDP,2,4133,189199954,0,9598,10259,1
14027,7,10.0.0.13,10.0.0.1,64038,3451844,216,804000000,212229000000,3,7438,8847,511102,295,1,TCP,1,9042838,3126418,0,127,262,1
4454,3,10.0.0.5,10.0.0.14,129433,7525564,506,605000000,492365000000,3,1152,3906,262697,125,1,TCP,3,196409266,313929285,87,95,219,1
10002,2,10.0.0.4,10.0.0.7,51938,53589031,159,362000000,160052000000,3,1932,9455,9824443,314,0,UDP,1,3783,1163,0,0,0,1
30688,4,10.0.0.18,10.0.0.2,56513,62355304,183,440000000,181065000000,7,4924,9512,9866348,316,1,ICMP,2,5899,1558,0,0,0,1
30807,3,10.0.0.5,10.0.0.8,407,40908,430,816000000,425459000000,5,2099,29,2851,0,1,ICMP,3,271390050,137174199,1,1,2,0
2708,2,10.0.0.1,10.0.0.3,15385,18411232,37,480000000,36997000000,6,4663,9519,9971739,317,0,UDP,3,4260,103194972,0,6287,5960,1
11801,3,10.0.0.10,10.0.0.8,100922,108521554,331,519000000,338451000000,3,2036,6829,7076242,221,0,UDP,1,4475,135519481,0,0,0,1
11097,3,10.0.0.5,10.0.0.2,49285,3337596,151,37000000,152662000000,9,6729,9917,654253,331,1,TCP,2,325325449,166651988,8040,520,8631,0
33269,2,10.0.0.2,10.0.0.3,268,28395,291,544000000,292577000000,11,3025,29,2883,0,1,ICMP,4,189824449,194029069,2698,2660,5403,0
24668,7,10.0.0.11,10.0.0.8,81287,89579005,296,291000000,300138000000,11,3006,13446,14742900,448,1,TCP,3,33182807,22847462,8374,352,9070,0
29795,2,10.0.0.1,10.0.0.7,80299,88656799,185,66000000,186894000000,9,2058,9219,9609351,307,1,ICMP,3,36583,40588966,0,2563,2558,1
6961,2,10.0.0.7,10.0.0.1,47886,52407050,119,135000000,118177000000,4,3632,8936,9251862,297,1,ICMP,4,10895,51183380,0,4735,2752,1
11848,2,10.0.0.8,10.0.0.5,110841,123964521,391,735000000,389982000000,3,6713,7189,403418,246,1,TCP,2,185838480,146095636,0,0,0,1
3244,8,10.0.0.3,10.0.0.5,100916,109249812,228,335000000,230735000000,3,7990,8823,9270321,294,0,UDP,1,5044,277294608,0,0,0,1
9762,5,10.0.0.12,10.0.0.7,12345,9834348,31,234000000,34234000000,3,1142,12932,14434243,449,0,UDP,3,3290,3181,0,0,0,0
41224,6,10.0.0.14,10.0.0.3,37868,40182888,156,370000000,154296000000,5,8077,9061,495381,301,1,TCP,3,4581268,4418550,273,264,540,1
28176,3,10.0.0.6,10.0.0.7,712,70711,717,991000000,734076000000,9,2796,28,2792,0,1,ICMP,4,271341164,271399807,0,0,0,0
7022,4,10.0.0.10,10.0.0.3,23073,25819753,57,673000000,57211000000,3,4461,9825,10388898,327,0,UDP,2,3189,1305,0,0,0,1
33442,3,10.0.0.2,10.0.0.7,352,35158,350,401000000,354947000000,11,3024,29,2878,0,1,ICMP,1,5404,1390,0,0,0,0
7313,7,10.0.0.12,10.0.0.9,47313,2362226,139,656000000,137012000000,5,12110,9112,524807,303,1,TCP,1,8336957,6851530,294,264,537,0
28482,8,10.0.0.8,10.0.0.7,854,86064,884,255000000,861709000000,3,2819,29,2916,0,1,ICMP,3,135662708,271271489,0,0,0,0
2895,2,10.0.0.4,10.0.0.3,112849,115871785,360,490000000,368829000000,5,4659,9152,9543104,305,0,UDP,1,3962,1265,0,0,0,1
5658,3,10.0.0.5,10.0.0.7,153,13632,120,806000000,122519000000,11,1266,51,4297,2,0,ICMP,2,23399,11722,0,0,0,0
8306,3,10.0.0.10,10.0.0.8,6036,6019839,22,712000000,18852000000,2,464,7,951,0,0,UDP,4,3112,3147,0,0,0,1
11873,3,10.0.0.2,10.0.0.8,95754,99107810,317,674000000,318273000000,3,1971,8111,8501571,268,0,UDP,3,4129,3742,0,0,0,1
3075,5,10.0.0.10,10.0.0.3,96078,102355587,318,331000000,320392000000,2,4465,8328,8653520,276,0,UDP,1,4274,145088060,0,2322,2339,1
6822,1,10.0.0.17,10.0.0.7,84,7059,82,986000000,82259000000,5,3528,29,2877,0,0,ICMP,4,9922,20240,1,1,2,0
24790,6,10.0.0.12,10.0.0.5,340,35567,370,212000000,376459000000,5,2999,37,4935,1,1,ICMP,3,118490864,112109543,2442,2420,4828,0
3081,6,10.0.0.12,10.0.0.3,113897,124083529,391,589000000,395462000000,2,4862,8287,8692745,277,0,UDP,4,4610,382492499,0,2349,2344,1
7984,6,10.0.0.16,10.0.0.3,103248,5802923,342,186000000,339537000000,5,25224,7440,396444,248,1,TCP,2,161823189,139558724,0,227,441,0
33358,5,10.0.0.12,10.0.0.5,474,45934,509,366000000,489947000000,7,3024,49,3231,6,1,ICMP,3,134954704,250278107,5,2658,2717,0
42066,3,10.0.0.5,10.0.0.12,791,78517,789,355000000,799909000000,11,3025,29,2896,0,1,ICMP,1,75233,135533737,0,0,0,0
5376,4,10.0.0.5,10.0.0.9,707,70893,713,733000000,729974000000,7,1275,28,2794,0,0,ICMP,2,135495755,75776,0,0,0,0
31582,8,10.0.0.13,10.0.0.1,21784,24788139,51,259000000,47823000000,3,25007,8947,9704171,298,1,TCP,2,462846457,36178400,7033,633,9085,0
3000,5,10.0.0.10,10.0.0.3,9009,7679915,28,383000000,25575000000,3,4502,8,519,0,0,UDP,2,8120,1442,0,0,0,1
4923,3,10.0.0.9,10.0.0.12,9167,745025,31,958000000,34511000000,5,1165,2727,564883,99,1,TCP,3,3101521,73385849,160,3983,4258,0
3140,5,10.0.0.3,10.0.0.5,33601,36345539,114,30000000,118976000000,3,7002,13549,14484812,451,0,UDP,3,4209,3658,0,0,0,0
33533,4,10.0.0.12,10.0.0.5,674,67165,679,386000000,691765000000,3,3024,28,2762,0,1,ICMP,2,134326895,135525781,0,0,0,0
5615,4,10.0.0.2,10.0.0.7,133817,143621006,314,656000000,311617000000,4,2424,5334,6094161,194,1,ICMP,2,141865818,831367936,0,0,0,1
25066,4,10.0.0.8,10.0.0.2,122,13023,146,91000000,147844000000,5,3023,50,5139,3,1,ICMP,2,16009,10019,0,0,0,0
3345,5,10.0.0.12,10.0.0.5,134928,143799438,316,350000000,314937000000,4,8042,5697,6111107,193,0,UDP,1,5120,277052305,0,7893,8108,1
30731,4,10.0.0.7,10.0.0.5,34157,33370056,106,283000000,108404000000,6,4920,13463,14453965,448,1,ICMP,2,133399172,275883664,0,0,0,0
2666,5,10.0.0.20,10.0.0.3,2356,2330120,6,349000000,7516000000,3,2389,4,136,0,0,UDP,3,3407,57803176,0,5657,5790,1
21114,6,10.0.0.12,10.0.0.7,129083,7261037,497,973000000,499102000000,5,1062,1544,39716,68,1,ICMP,1,270719739,271100994,559,604,1116,1
24654,4,10.0.0.4,10.0.0.8,62367,64427440,228,295000000,229134000000,5,3002,9086,9437913,302,1,ICMP,2,22253033,1306,0,0,0,1
25154,6,10.0.0.9,10.0.0.12,30078,30182312,60,171000000,60949000000,2,11150,13248,14550775,439,1,TCP,1,15224298,156956074,171,3922,4098,0
30601,4,10.0.0.7,10.0.0.1,384,37852,402,795000000,398166000000,9,2102,29,2897,0,1,ICMP,1,520351296,565614187,3,3,12,0
10102,1,10.0.0.1,10.0.0.7,130688,135456551,472,202000000,473708000000,2,1939,13528,14418935,450,0,UDP,1,4236,137699015,0,2607,2598,0
9836,4,10.0.0.3,10.0.0.7,24252,25899692,81,418000000,82000000000,5,1117,13434,14326124,447,0,UDP,4,3342,2964,0,0,0,0
26976,6,10.0.0.3,10.0.0.11,78404,80054938,271,467000000,274024000000,4,954,9227,9617840,307,1,ICMP,3,4496,1309,0,0,0,1
33806,2,10.0.0.5,10.0.0.2,604,59664,620,584000000,640448000000,3,3024,30,3255,5,1,ICMP,3,135175348,270709812,0,0,0,0
6255,4,10.0.0.3,10.0.0.7,91504,95626493,287,50000000,290879000000,3,3427,11458,10442952,375,1,ICMP,1,144985655,245742777,5111,5047,10125,1
33213,4,10.0.0.11,10.0.0.5,756,75405,743,513000000,748756000000,7,2393,29,2916,0,1,ICMP,3,4889,1315,0,0,0,0
7268,10,10.0.0.9,10.0.0.18,795,72377,790,485000000,790975000000,5,3451,55,4566,2,0,ICMP,3,5971,4974,0,0,0,0
28981,6,10.0.0.12,10.0.0.7,244,21995,232,159000000,232413000000,7,1063,29,2886,0,1,ICMP,2,17210576,17400700,2205,2199,3889,0
33665,6,10.0.0.5,10.0.0.3,120974,6926296,458,558000000,457768000000,2,3027,7174,382925,245,1,TCP,3,470561640,32652617,196,0,2000,1
2863,4,10.0.0.11,10.0.0.3,119123,127475776,276,484000000,269310000000,4,4760,9837,10590082,326,0,UDP,1,4047,1301,0,0,0,1
3392,2,10.0.0.9,10.0.0.5,134266,140482598,320,928000000,322770000000,3,7950,104,1673474,12,0,UDP,1,5286,277030878,0,2445,2461,1
3606,1,10.0.0.3,10.0.0.5,114880,122588270,411,451000000,410544000000,2,7947,8290,8735451,276,0,UDP,4,5269,613509356,0,2306,2321,1
2648,4,10.0.0.2,10.0.0.3,43856,47996665,96,482000000,99901000000,3,2375,13530,14422066,450,0,UDP,1,3597,1221,0,0,0,0
11573,4,10.0.0.1,10.0.0.8,133817,143648158,309,296000000,311085000000,7,2049,8657,9208062,288,0,UDP,3,3453,3899,0,0,0,1
5364,4,10.0.0.8,10.0.0.5,134395,143889814,311,879000000,315761000000,6,2374,5605,6391073,197,0,UDP,1,4538,129490386,0,3838,3838,1
11383,4,10.0.0.8,10.0.0.8,104539,110335822,230,293000000,229740000000,5,1811,9242,9651927,308,0,UDP,1,3871,1404,0,0,0,1
11894,2,10.0.0.5,10.0.0.10,563,56636,593,978000000,594468000000,5,6798,28,2763,0,1,ICMP,2,133594420,2113,0,0,0,0
7049,7,10.0.0.10,10.0.0.3,58629,59738844,199,483000000,199119000000,5,2375,7708,8213907,256,0,UDP,1,3754,93634959,0,7187,7138,1
30821,2,10.0.0.1,10.0.0.10,90794,96995223,317,724000000,318067000000,5,3989,7974,428182,267,1,TCP,1,5736640,145767867,0,0,0,1
9915,3,10.0.0.1,10.0.0.7,46230,46976114,105,227000000,103494000000,6,1941,13526,14420337,450,0,UDP,3,3555,168496721,0,3882,3912,0
3274,5,10.0.0.12,10.0.0.5,4213,424086,11,74000000,16790000000,3,7909,3,82,0,0,UDP,3,55399144,2593229,5709,0,5510,1
32578,2,10.0.0.10,10.0.0.3,9,415,12,197000000,11263000000,5,2347,7,706,0,1,ICMP,3,28458,17497,1,1,3,0
27832,6,10.0.0.9,10.0.0.7,686,66760,707,211000000,701505000000,5,2644,37,3749,5,1,ICMP,4,132330,270924930,0,0,0,0
25376,4,10.0.0.10,10.0.0.12,848,77438,816,267000000,821257000000,9,3021,47,3759,6,1,ICMP,3,271163129,135775864,3,3,12,0
30686,5,10.0.0.16,10.0.0.3,229002,15570151,478,384000000,480731000000,7,4923,5299,332115,164,1,TCP,2,5904,401501192,1,1,3,1
11605,3,10.0.0.10,10.0.0.8,91615,95718279,323,762000000,325577000000,5,1949,7993,8306986,265,0,UDP,1,3785,1519,0,0,0,1
28145,3,10.0.0.1,10.0.0.7,1652,140124,1807,120000000,1567064000000,9,2682,9,383,0,1,ICMP,3,270997245,132506,0,0,0,0
6828,4,10.0.0.1,10.0.0.8,319,33200,335,278000000,335967000000,7,3425,29,2843,0,0,ICMP,1,5718,74606397,0,2518,2514,0
30424,7,10.0.0.8,10.0.0.12,920,93668,925,293000000,950378000000,3,4928,29,2868,0,1,ICMP,2,135576802,88022,0,0,0,0
31531,6,10.0.0.13,10.0.0.1,98012,101522879,211,216000000,213467000000,3,22710,13243,14655255,442,1,TCP,3,19061573,273334124,660,11865,13102,0
11564,3,10.0.0.5,10.0.0.8,87360,91643319,279,808000000,278689000000,5,2014,13311,14081041,443,0,UDP,2,3844,1600,0,0,0,0
7655,2,10.0.0.3,10.0.0.8,45847,48902436,96,189000000,97172000000,4,31,9739,641031,324,1,TCP,2,3202,1223,0,0,0,0
3317,6,10.0.0.12,10.0.0.5,20267,83300266,49,13000000,47123000000,4,7894,13527,14418924,450,0,UDP,2,88094674,1565,7155,0,6722,0
10422,2,10.0.0.4,10.0.0.3,58014,60848624,216,475000000,211563000000,4,4372,13513,14741306,449,1,TCP,1,3919,1275,0,0,0,0
2844,2,10.0.0.3,10.0.0.3,30535,29466389,88,464000000,91894000000,5,4656,9218,9579746,307,0,UDP,2,60075098,3510,5202,0,5521,1
32115,2,10.0.0.13,10.0.0.3,125777,7101286,497,544000000,485536000000,2,4869,1585,99065,76,0,TCP,4,5276,372731921,0,0,0,1
8679,8,10.0.0.3,10.0.0.17,97274,5659307,328,238000000,328868000000,5,25224,7226,460180,241,1,TCP,3,180030286,165296104,331,232,534,0
4814,6,10.0.0.10,10.0.0.12,2886,2429464,4,88000000,6550000000,2,1238,5,240,0,1,TCP,1,4424,125505971,0,0,0,1
27814,5,10.0.0.7,10.0.0.1,105642,5929265,375,815000000,376767000000,5,2786,7942,462661,264,1,ICMP,1,271257768,264008869,0,0,0,1
3455,3,10.0.0.12,10.0.0.5,66498,69852317,143,369000000,146807000000,5,7914,13531,14424375,451,0,UDP,2,4911,346669524,0,3838,3838,0
3425,7,10.0.0.3,10.0.0.5,7890,143809661,318,263000000,318019000000,3,7983,4437,6336112,195,0,UDP,1,4803,144543984,0,1374,978,1
6834,4,10.0.0.12,10.0.0.7,60179,65245842,194,742000000,193849000000,4,1115,13571,14441358,451,0,UDP,4,3257,3375,0,0,0,0
30708,9,10.0.0.12,10.0.0.9,471,43091,472,382000000,479627000000,5,4925,29,2884,0,1,ICMP,1,121797297,1928,2302,0,2285,0
7919,7,10.0.0.1,10.0.0.3,95812,4703251,321,69000000,322629000000,5,25224,1843,88529,83,1,TCP,1,5614730,145100124,0,0,0,0
2993,8,10.0.0.1,10.0.0.3,19831,21191606,38,439000000,38909000000,2,4789,13645,14540603,454,0,UDP,1,3474,1194,0,0,0,0
30171,6,10.0.0.8,10.0.0.7,131358,135621833,1197,264000000,1326294000000,5,2056,29,2850,0,1,ICMP,1,514122430,553464113,2344,2276,4709,1
7519,6,10.0.0.3,10.0.0.1,130954,135461543,825,486000000,841380000000,5,3490,29,2925,0,0,ICMP,4,91195,406937840,0,0,0,1
11486,3,10.0.0.1,10.0.0.8,88127,90656146,280,298000000,280945000000,5,1943,13308,14033995,443,0,UDP,4,3992,228763438,0,2571,2576,0
31214,3,10.0.0.4,10.0.0.10,911,88419,894,911000000,906033000000,11,5130,29,2909,0,1,ICMP,1,388140540,270080733,1535,3,12,0
11606,5,10.0.0.15,10.0.0.5,119339,131945035,436,585000000,438371000000,2,2032,7075,7557097,240,0,UDP,1,4164,145477352,0,0,0,1
7322,4,10.0.0.3,10.0.0.7,567,52802,597,105000000,576383000000,5,3430,54,4307,2,0,ICMP,2,135298267,418320409,0,0,0,0
3169,5,10.0.0.9,10.0.0.5,103965,106843359,238,932000000,240126000000,3,7093,13492,14393805,449,0,UDP,2,9017,1532,0,0,0,0
31448,1,10.0.0.12,10.0.0.1,132982,137483117,1435,419000000,1625124000000,5,2173,29,2843,0,1,ICMP,2,1074928,133342,0,0,0,1
11595,4,10.0.0.4,10.0.0.8,112640,118726530,246,295000000,249764000000,5,1982,13536,14429930,451,0,UDP,1,3861,142097638,0,0,0,0
25226,4,10.0.0.12,10.0.0.5,54,5584,59,283000000,51102000000,5,14,29,2862,0,1,ICMP,1,81508,76541,1,1,2,0
5019,9,10.0.0.5,10.0.0.16,39710,2365614,138,741000000,133061000000,5,1199,9335,545712,311,1,TCP,1,4972,3439058,0,134,132,1
11527,5,10.0.0.1,10.0.0.8,96192,100083284,211,719000000,216834000000,3,2001,13535,14426997,451,0,UDP,1,4153,143828756,0,2623,2585,0
3280,1,10.0.0.2,10.0.0.5,62159,63664191,126,436000000,129700000000,2,7952,13514,14390737,450,0,UDP,2,4304,1321,0,0,0,0
31435,4,10.0.0.1,10.0.0.13,125,13434,129,282000000,126050000000,11,5762,32,4164,4,1,ICMP,1,133389695,16052,2,2,5,0
24566,4,10.0.0.4,10.0.0.14,55161,3149541,143,272000000,143118000000,9,10837,9082,529100,302,1,TCP,5,4752080,117172956,452,4312,4781,1
10106,4,10.0.0.1,10.0.0.7,133944,143783585,313,802000000,311691000000,4,1942,8650,9209301,288,0,UDP,2,3934,1285,0,0,0,1
2699,4,10.0.0.11,10.0.0.3,109134,118990547,242,968000000,244885000000,3,2389,1271,1133483,83,0,UDP,2,3681,1268,0,0,0,1
7982,1,10.0.0.17,10.0.0.3,130674,6833035,428,158000000,430901000000,2,25224,6247,353949,226,1,TCP,1,462241103,30378874,95,210,213,0
29890,5,10.0.0.7,10.0.0.3,3069,110659,1019,921000000,1251916000000,8,2058,13,2148,0,1,ICMP,1,107074,135565072,0,0,0,0
31715,1,10.0.0.1,10.0.0.8,53085,3361721,170,768000000,168539000000,3,21001,7837,460051,261,1,TCP,2,6162198,145800098,0,0,0,0
11439,1,10.0.0.2,10.0.0.8,88480,91105104,187,710000000,188687000000,3,2020,13310,13884052,443,0,UDP,1,3989,125564902,0,2582,2589,0
29815,7,10.0.0.2,10.0.0.11,151,13126,132,960000000,131402000000,6,2054,29,2876,0,1,ICMP,1,8906939,1440,2566,0,2578,0
3707,1,10.0.0.2,10.0.0.5,124559,136505721,284,643000000,278036000000,2,8047,8325,8737348,276,0,UDP,2,1027225282,5740,2285,0,2281,1
30432,7,10.0.0.10,10.0.0.3,105314,110427181,375,754000000,373066000000,2,4924,7892,8306495,263,1,ICMP,1,600979084,380529272,4620,4569,8880,1
32582,4,10.0.0.3,10.0.0.7,50429,50140533,169,410000000,168898000000,5,2365,13597,14508968,453,1,ICMP,2,72473480,38890403,2854,2813,5573,0
3222,6,10.0.0.18,10.0.0.3,115130,128508922,241,422000000,242951000000,3,7958,13474,14360063,448,0,UDP,3,5122,295403607,0,6411,6441,0
7011,6,10.0.0.11,10.0.0.10,193,19335,216,897000000,213430000000,9,3610,29,2909,0,0,ICMP,3,134171771,2028,0,0,0,0
33678,4,10.0.0.14,10.0.0.9,110209,123214323,258,384000000,259398000000,6,3025,9036,9394086,301,1,ICMP,1,42998,135476114,0,0,0,1
33452,1,10.0.0.2,10.0.0.5,62673,64582452,197,311000000,197144000000,3,3027,9191,9585078,306,1,ICMP,2,99838783,1770,2504,0,2493,1
24948,2,10.0.0.1,10.0.0.8,510,50966,517,918000000,531677000000,5,3001,29,2850,0,1,ICMP,2,5379,1477,0,0,0,0
31832,5,10.0.0.3,10.0.0.5,95276,99386878,318,279000000,320295000000,2,7989,8315,8674216,276,0,UDP,1,4590,144657349,0,2330,2307,1
2692,7,10.0.0.12,10.0.0.7,29803,31931657,100,285000000,95348000000,6,2386,9338,504712,311,0,UDP,4,3754,188035254,0,2610,2615,1
4580,3,10.0.0.4,10.0.0.7,112679,5855299,392,370000000,395980000000,3,1170,2,480821,278,1,TCP,2,4477,1099158,0,129,168,1
33099,5,10.0.0.10,10.0.0.3,638,64226,649,482000000,643290000000,7,2372,29,2939,0,1,ICMP,1,134798372,135528044,0,0,0,0
11560,5,10.0.0.1,10.0.0.8,107779,120458154,375,290000000,372303000000,2,2034,9336,9734166,311,0,UDP,3,3778,3419,0,0,0,1
29732,6,10.0.0.1,10.0.0.12,39598,2379455,90,646000000,92435000000,7,4348,9315,504474,310,1,TCP,4,398103,2333520,142,132,280,1
3237,3,10.0.0.10,10.0.0.5,15302,17525708,49,207000000,49032000000,5,7911,9500,10048037,317,0,UDP,2,4476,1396,0,0,0,1
34771,4,10.0.0.11,10.0.0.5,116,10422,91,231000000,92474000000,3,37,29,2866,0,1,ICMP,4,10298,9405,0,0,0,0
13659,6,10.0.0.8,10.0.0.9,26771,1865166,90,647000000,91223000000,7,30,18791,989947,628,1,TCP,4,2500237,2538581,143,132,290,1
41911,4,10.0.0.6,10.0.0.12,14660,15477407,30,854000000,35015000000,6,8466,13173,14621633,439,1,TCP,3,286918573,35006604,7829,310,8175,0
