dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
10845,1,10.0.0.1,10.0.0.7,34987,37296915,66,242000000,72176155439.0,2,1910,13651,14551966,451,0,UDP,1,4439,1789,7934,4654,297,0
11366,1,10.0.0.1,10.0.0.7,46355,49414896,149,756000000,165128329005.0,3,1306,4945,5293574,451,0,UDP,1,3031,64694,2900,6444,24,0
10283,1,10.0.0.1,10.0.0.7,38706,41261489,160,756000000,176973897814.0,3,1790,13651,14551966,450,0,UDP,2,83345160,1086,19235,117,23,0
11627,1,10.0.0.1,10.0.0.8,123543,131697758,286,756000000,293983111611.0,2,1943,13648,14548637,451,0,UDP,2,1020954,180488,8751,5262,1124,1
11420,1,10.0.0.2,10.0.0.8,47668,50815325,95,755994229,108079259123.0,2,1943,13651,14551966,451,0,UDP,1,158057274,431985,15933,3280,2009,0
11603,1,10.0.0.2,10.0.0.8,47319,50443352,86,756000000,95408976162.0,3,1306,560,600706,450,0,UDP,2,3070,1087,7819,3391,521,1
11025,1,10.0.0.1,10.0.0.8,32794,34959386,86,751902831,96547734319.0,3,1943,13651,14551966,451,0,UDP,2,251510,1089,7264,2759,92,0
11341,1,10.0.0.1,10.0.0.8,57557,61356236,102,756000000,110438493755.0,3,1306,10209,10903574,446,0,UDP,2,207807,2930279,8199,6556,1401,0
10811,1,10.0.0.2,10.0.0.8,52928,56422073,170,756000000,181908284056.0,2,1931,190,203563,443,0,UDP,4,61871232,1721244,17590,5907,8474,1
10824,1,10.0.0.2,10.0.0.8,13957,14878279,115,756000000,130412129732.0,3,1943,4937,5285033,450,0,UDP,2,15688902,1173,17172,3656,5953,0
11126,1,10.0.0.2,10.0.0.8,9033,9629611,31,755999105,36116716306.0,3,1943,13651,14551883,451,0,UDP,2,3450,1086,3785,643,0,0
10510,1,10.0.0.1,10.0.0.8,19231,20500139,92,242000000,101179085689.0,3,1943,13651,14551966,451,0,UDP,3,4228502,699823,9920,8017,3741,0
11576,1,10.0.0.2,10.0.0.8,111234,118576016,285,756000000,293398072056.0,3,1943,13651,14551966,443,0,UDP,2,412974,9284274,8325,6539,1763,0
11622,1,10.0.0.2,10.0.0.8,113256,120730977,302,756000000,307870113361.0,3,1943,13651,14551966,449,0,UDP,2,2218270,193983,7715,3962,272,0
11444,1,10.0.0.2,10.0.0.8,20534,21890185,39,756000000,45029938024.0,3,1790,496,532700,142,0,UDP,4,64725503,1089,18297,3471,5289,1
11139,1,10.0.0.1,10.0.0.8,19312,20587207,34,242387157,38130420023.0,3,1790,13557,14453467,450,0,UDP,4,252540969,18888,17502,6688,10183,0
11565,1,10.0.0.2,10.0.0.8,88976,94849024,210,756000000,222635736838.0,3,1943,13651,14551966,0,0,UDP,2,267819,1608,5328,1882,1,0
11418,1,10.0.0.1,10.0.0.7,58308,62156681,171,756000000,183612086674.0,3,1943,13651,14551966,451,0,UDP,3,622879,12226,8397,3037,83,0
10655,1,10.0.0.2,10.0.0.8,10040,10703193,66,756000000,76503978720.0,3,1306,9668,10328761,448,0,UDP,3,23818381,155971,15327,7478,8071,0
11097,1,10.0.0.2,10.0.0.8,87534,93311495,280,756000000,290184598256.0,3,1790,13651,14551966,455,0,UDP,1,60385,54126829,7123,10926,7289,0
11572,1,10.0.0.2,10.0.0.8,121832,129873780,282,756000000,290130347866.0,2,1943,13651,14551966,451,0,UDP,1,29199,3015,5677,3270,78,0
11080,1,10.0.0.2,10.0.0.8,32109,34228220,97,756000000,111232350980.0,3,1943,13647,14547933,451,0,UDP,4,1526822,34854,8641,4805,697,1
10721,1,10.0.0.1,10.0.0.8,39826,42454892,130,737053292,137712864641.0,2,1306,13651,14551792,451,0,UDP,2,171736,1190,4917,2338,8,0
10724,1,10.0.0.1,10.0.0.8,54008,57573541,122,242000000,133157163378.0,3,1943,13651,14551966,451,0,UDP,2,121514,4694,7282,1773,19,0
11376,1,10.0.0.1,10.0.0.7,59439,63362443,111,242000000,122408281536.0,2,1790,13651,14551966,443,0,UDP,1,39244,233798,11196,5344,1927,0
11634,1,10.0.0.1,10.0.0.8,56387,60109529,77,756000000,86469534409.0,3,1943,13648,14548549,451,0,UDP,2,226887278,181898,17205,6601,9340,1
11226,1,10.0.0.1,10.0.0.8,54986,58615400,125,754337470,135729016572.0,3,1943,13651,14551966,451,0,UDP,1,3022,3299061,830,10179,143,0
11443,1,10.0.0.1,10.0.0.8,70086,74712450,103,242000000,109605885562.0,2,1943,13651,14551966,450,0,UDP,4,308351765,221008,18939,2812,6099,0
11302,1,10.0.0.2,10.0.0.8,22131,23592111,67,756000000,77164072182.0,3,1790,13651,14551966,449,0,UDP,4,3026,22801082,6143,12549,9710,0
10128,1,10.0.0.1,10.0.0.8,38632,41182612,181,756000000,195609094287.0,3,1943,13651,14551966,450,0,UDP,3,173509980,1086,18750,310,96,0
11531,1,10.0.0.1,10.0.0.8,91978,98049896,156,756000000,168590578725.0,2,1306,12625,13467762,451,0,UDP,4,3023,9629898,5515,8779,2475,0
11154,1,10.0.0.2,10.0.0.8,87125,92876176,235,756000000,247382291660.0,2,1943,13651,14551966,451,0,UDP,2,56458,61239754,10452,10130,9144,0
11111,1,10.0.0.1,10.0.0.7,132309,141041614,307,756000000,311121018977.0,2,1943,13651,14551966,455,0,UDP,3,25743,282979,9769,5007,1100,0
11061,1,10.0.0.1,10.0.0.8,54712,58323700,289,756000000,299338815171.0,3,1943,13645,14545990,448,0,UDP,2,7412455,320369,13284,3218,1002,0
11314,1,10.0.0.1,10.0.0.7,42003,44775767,65,242000000,71221283528.0,3,1790,12614,13455801,446,0,UDP,3,9868144,4976,14059,2488,1213,1
10930,1,10.0.0.1,10.0.0.7,45559,48566426,217,756000000,232542858839.0,3,1943,13651,14551911,142,0,UDP,3,3851,1787101,4949,7411,591,0
11613,1,10.0.0.2,10.0.0.8,112992,120450097,215,756000000,228953257383.0,3,1943,13651,14551966,142,0,UDP,3,124460,38540560,8108,11821,7862,1
10561,1,10.0.0.1,10.0.0.8,8049,8580024,30,756000000,35513234701.0,2,1910,4605,4931172,288,0,UDP,1,3392,53187,6621,10075,4348,0
10730,1,10.0.0.1,10.0.0.8,16582,17676965,84,756000000,95931389109.0,3,1943,13626,14525556,450,0,UDP,3,75724,1087,9946,1866,26,0
11221,1,10.0.0.2,10.0.0.8,55829,59514640,149,756000000,159897010064.0,3,1943,13188,14062842,451,0,UDP,1,51936122,25953,13859,6586,5639,0
11612,1,10.0.0.1,10.0.0.8,126872,135245529,258,756000000,266319342707.0,2,1790,13651,14551966,450,0,UDP,2,130484,32012694,8559,8819,4315,0
10613,1,10.0.0.1,10.0.0.8,63612,67810866,111,242000000,118356047495.0,2,1931,13651,14551966,451,0,UDP,4,29487,35892748,7183,11424,6688,0
10826,1,10.0.0.1,10.0.0.8,43067,45909997,200,756000000,214533612566.0,2,1306,13651,14551482,455,0,UDP,2,925078,145291,14510,4725,3259,0
11540,1,10.0.0.1,10.0.0.8,111312,118659076,220,756000000,229808618493.0,3,1790,13651,14551966,448,0,UDP,3,104170,652702,8728,6335,1388,0
11607,1,10.0.0.1,10.0.0.8,29129,31051472,98,756000000,110679815103.0,2,1943,13636,14536696,446,0,UDP,4,6034583,1086,13016,244,0,0
11391,1,10.0.0.2,10.0.0.8,122869,130978238,304,756000000,308586818930.0,2,1943,13651,14551966,451,0,UDP,1,81407483,1088,16464,399,47,0
10805,1,10.0.0.1,10.0.0.7,87430,93200557,235,756000000,246498592339.0,2,1306,13651,14551966,450,0,UDP,1,1894044,1086,11861,470,6,0
10879,1,10.0.0.1,10.0.0.7,12862,13710609,45,756000000,52522834278.0,2,1931,766,822642,451,0,UDP,3,1159269,27381796,14986,10701,12559,0
10709,1,10.0.0.1,10.0.0.8,5442,5801606,12,242000000,13044304646.0,3,1910,8404,8984491,451,0,UDP,3,634608,19920778,11380,11857,10459,0
11596,1,10.0.0.2,10.0.0.8,100570,107208137,253,756000000,266493536826.0,3,1943,13650,14551407,288,0,UDP,4,451387,2683,9342,1373,21,1
11497,1,10.0.0.1,10.0.0.8,124382,132591298,291,756000000,296588517904.0,2,1943,13651,14551966,446,0,UDP,2,9243,2752,3323,4359,61,0
11585,1,10.0.0.1,10.0.0.8,39610,42225268,47,242000000,52659085806.0,2,1790,13651,14551966,451,0,UDP,2,487209,1484,13901,5061,5354,0
11474,1,10.0.0.2,10.0.0.8,132876,141645633,318,756000000,319794831296.0,3,1943,13651,14551966,449,0,UDP,3,443898041,2850506,18651,6159,10426,1
10534,1,10.0.0.2,10.0.0.7,22265,23734349,85,756000000,92475901475.0,3,1910,12649,13492982,443,0,UDP,4,21691,2111,4328,4547,30,0
11410,1,10.0.0.1,10.0.0.8,106351,113370330,240,756000000,247273459128.0,3,1943,4,4210,0,0,UDP,4,36423290,1468918,18045,5414,10377,1
11074,1,10.0.0.1,10.0.0.8,44850,47810464,170,756000000,190162044470.0,3,1943,13651,14551966,451,0,UDP,3,459118083,987835,19133,7353,14485,0
10752,1,10.0.0.2,10.0.0.8,48418,51613907,218,756000000,235272589779.0,3,1790,13651,14551966,443,0,UDP,3,3494,3221,7258,1507,9,0
11345,1,10.0.0.2,10.0.0.8,81692,87084128,150,756000000,156109742539.0,2,1931,185,199100,451,0,UDP,3,6776732,22738980,16300,9318,12251,1
11385,1,10.0.0.2,10.0.0.8,110296,117576238,276,756000000,284987486343.0,2,1931,13651,14551966,451,0,UDP,2,3063,1204,6803,3229,130,0
11075,1,10.0.0.2,10.0.0.8,39106,41687785,118,756000000,126724944389.0,3,1943,11722,12509566,451,0,UDP,2,3026,31037133,4722,10872,3345,0
11634,1,10.0.0.2,10.0.0.8,93212,99365122,145,756000000,160682211299.0,3,1943,13651,14551966,0,0,UDP,2,20645,29945596,8240,5234,1676,0
11371,1,10.0.0.1,10.0.0.8,52498,55963715,155,756000000,168864997359.0,3,1943,13651,14551961,451,0,UDP,4,6123,110032,4174,3897,16,0
11039,1,10.0.0.2,10.0.0.8,62992,67150297,160,756000000,173103834389.0,3,1943,13600,14498552,0,0,UDP,2,19058,331224,11156,5262,2570,0
10736,1,10.0.0.2,10.0.0.8,36087,38468854,71,242000000,80218002502.0,2,1790,13651,14551966,451,0,UDP,2,13864797,202995,9547,7305,3609,0
10541,1,10.0.0.1,10.0.0.8,9562,10192972,41,755869277,44241448797.0,3,1910,13578,14475173,449,0,UDP,1,3808737,84068,16135,4624,4278,0
10415,1,10.0.0.1,10.0.0.8,26748,28513789,209,756000000,223056954894.0,2,1790,13651,14551955,455,0,UDP,2,3022,1088,1958,2301,0,0
11510,1,10.0.0.1,10.0.0.8,84506,90083872,233,756000000,243239990317.0,3,1943,13651,14551966,446,0,UDP,3,266484513,17166039,18882,8966,16042,0
11376,1,10.0.0.2,10.0.0.8,114342,121889475,293,756000000,300255197563.0,3,1943,13651,14551966,451,0,UDP,2,3149,6697,3374,6277,136,0
11379,1,10.0.0.2,10.0.0.8,120558,128515378,311,756000000,314754836079.0,3,1943,13651,14551966,449,0,UDP,3,256413149,1086,17623,2289,2970,0
10502,1,10.0.0.1,10.0.0.7,8274,8820084,14,242000000,15384722152.0,2,1910,10370,11075462,451,0,UDP,2,3025,81048,2379,7408,139,0
11235,1,10.0.0.2,10.0.0.8,61951,66039957,205,756000000,220237018120.0,3,1943,12820,13673838,450,0,UDP,1,614356,1237,9185,1504,37,0
11047,1,10.0.0.2,10.0.0.8,57465,61258540,195,756000000,207516451746.0,3,1943,13634,14534544,443,0,UDP,4,3022,1086,2876,2855,2,0
11132,1,10.0.0.1,10.0.0.8,8298,8845291,22,756000000,24949079166.0,2,1910,13649,14549533,451,0,UDP,1,3023,4407838,3558,8510,788,0
11433,1,10.0.0.2,10.0.0.8,115967,123621417,229,756000000,238295455512.0,2,1931,13651,14551966,455,0,UDP,3,2010646,406812,13612,5067,3484,0
11013,1,10.0.0.1,10.0.0.7,73286,78123238,267,756000000,278888326042.0,2,1790,13651,14551654,0,0,UDP,3,87596806,84856975,16877,11597,16487,1
11553,1,10.0.0.2,10.0.0.8,71861,76604941,74,242000000,80348641438.0,2,1790,13097,13966738,451,0,UDP,1,3022,29066902,414,10870,236,0
10603,1,10.0.0.1,10.0.0.7,8999,9593219,19,242000000,20334429324.0,2,1910,0,0,451,0,UDP,1,228967713,1086,16594,5971,7492,0
11576,1,10.0.0.1,10.0.0.8,108672,115844957,248,756000000,260532691735.0,3,1943,13651,14551966,450,0,UDP,1,26531,1086,8130,575,0,0
10893,1,10.0.0.1,10.0.0.7,10515,11209510,28,242000000,31115857951.0,2,1306,13651,14551962,448,0,UDP,1,3033,1139,3498,3407,16,0
11569,1,10.0.0.1,10.0.0.8,81086,86438353,220,756000000,230890389151.0,3,1943,13651,14551966,451,0,UDP,2,3158,32623204,5594,8688,2185,0
10782,1,10.0.0.1,10.0.0.8,77528,82645201,262,756000000,270703168941.0,3,1790,5953,6369621,455,0,UDP,3,3025,54817,2770,8806,606,1
11383,1,10.0.0.1,10.0.0.8,33807,36038737,65,670106594,70847324463.0,3,1943,3900,4177207,451,0,UDP,3,18378131,1086,12219,1223,54,1
11080,1,10.0.0.2,10.0.0.8,35186,37508439,80,755999992,86958501436.0,3,1943,13614,14512629,451,0,UDP,1,70752,25099,7202,3493,77,0
11459,1,10.0.0.1,10.0.0.8,127410,135819168,268,756000000,276786022082.0,3,1943,13651,14551966,451,0,UDP,1,280852,1389,7878,3257,81,0
10909,1,10.0.0.1,10.0.0.7,61119,65153877,170,756000000,181648646314.0,3,1943,13647,14547989,451,0,UDP,3,75506,6609625,8892,9088,4755,1
11509,1,10.0.0.1,10.0.0.8,45894,48923794,90,756000000,99367019832.0,3,1943,13651,14551966,450,0,UDP,3,1548429,16807402,13418,6256,3876,0
10824,1,10.0.0.1,10.0.0.8,43562,46437889,196,756000000,211181978775.0,3,1790,13651,14551966,450,0,UDP,3,31581,5827515,9339,8109,3998,0
11600,1,10.0.0.1,10.0.0.8,107684,114791895,250,756000000,262795317621.0,3,1943,13651,14551966,448,0,UDP,2,3026,5685115,3068,7859,428,0
10974,1,10.0.0.1,10.0.0.7,31222,33282637,93,756000000,105802980432.0,2,1943,13651,14551966,451,0,UDP,3,23602,4067440,10142,8432,5515,0
11433,1,10.0.0.1,10.0.0.7,72746,77547681,211,756000000,222476506543.0,3,1790,3515,3765772,443,0,UDP,1,416660115,2060,19635,2236,5052,0
10972,1,10.0.0.1,10.0.0.7,85756,91416194,234,756000000,241570848939.0,3,1790,13651,14551966,451,0,UDP,1,3037,11663,6098,3677,61,0
11332,1,10.0.0.1,10.0.0.7,96173,102521117,189,756000000,201312926806.0,2,1790,13651,14551966,455,0,UDP,1,1732327,16257,7018,3604,137,1
11625,1,10.0.0.1,10.0.0.8,133991,142834067,317,756000000,319210697085.0,3,1943,13651,14551966,0,0,UDP,1,3166,2105530,3637,5246,29,0
11299,1,10.0.0.1,10.0.0.8,40832,43527194,102,756000000,114414108294.0,2,1306,13651,14551778,0,0,UDP,1,2401704,704526,8916,4915,1439,0
11496,1,10.0.0.1,10.0.0.8,77924,83067878,180,756000000,193742591413.0,2,1943,13651,14551966,448,0,UDP,3,142292,96838862,7750,10372,5948,0
11291,1,10.0.0.1,10.0.0.7,53574,57110851,80,755999977,85362417772.0,3,1943,84,90722,0,0,UDP,2,3948,1091,9901,2642,262,1
11586,1,10.0.0.1,10.0.0.7,105327,112279269,153,258244352,166043807037.0,2,1943,13651,14551966,451,0,UDP,2,16530043,1086,7924,886,1,0
11328,1,10.0.0.1,10.0.0.8,6536,6966955,13,242000000,14538234334.0,3,1790,49,52683,443,0,UDP,4,109782,8573,8685,2533,65,0
11508,1,10.0.0.1,10.0.0.8,43699,46583832,65,755994365,71917704519.0,3,1943,13639,14538866,451,0,UDP,4,3022,1086,2254,1575,0,0
11211,1,10.0.0.1,10.0.0.7,92165,98248695,248,756000000,257825895076.0,3,1943,13651,14551966,448,0,UDP,2,3227,28215761,5814,7741,1638,0
11635,1,10.0.0.2,10.0.0.8,134868,143768886,317,756000000,319279457857.0,3,1943,13651,14551966,443,0,UDP,3,373662519,548635,18167,7572,12245,0
10925,1,10.0.0.1,10.0.0.8,77651,82776746,268,756000000,276936582923.0,2,1943,13651,14551966,443,0,UDP,2,1708920,1086,8218,1685,25,0
11613,1,10.0.0.2,10.0.0.8,134304,143168333,314,756000000,316831631311.0,2,1943,13651,14551966,451,0,UDP,4,4011,687036,2854,4439,23,0
10678,1,10.0.0.1,10.0.0.8,8340,8890018,48,756000000,56039817199.0,3,1790,13651,14551966,451,0,UDP,2,70578,1313,7867,2560,80,0
11348,1,10.0.0.1,10.0.0.8,18776,20015188,71,756000000,79873975649.0,2,1943,84,90587,450,0,UDP,1,13686289,3485587,12384,8682,7211,1
11019,1,10.0.0.2,10.0.0.8,77129,82220390,167,242000000,177916254811.0,2,1943,13651,14551964,451,0,UDP,1,728623,1086,10800,859,14,1
11635,1,10.0.0.1,10.0.0.8,125625,133916792,235,756000000,248521173460.0,3,1943,13648,14548987,451,0,UDP,4,136401,16392582,8454,5672,1099,0
11034,1,10.0.0.1,10.0.0.8,14037,14963218,41,756000000,47477753037.0,3,1306,6424,6871869,0,0,UDP,3,81973179,6998901,12231,7766,6159,0
11482,1,10.0.0.1,10.0.0.7,82537,87985389,153,756000000,164554115849.0,2,1943,13651,14551966,451,0,UDP,1,3052,5703,5256,2892,5,0
11429,1,10.0.0.2,10.0.0.8,91646,97695020,261,756000000,272113834012.0,3,1943,13651,14551964,0,0,UDP,3,5477,11142,3326,2738,4,0
10125,1,10.0.0.1,10.0.0.8,10424,11112107,93,756000000,103814551609.0,3,1306,13624,14523881,448,0,UDP,1,13157976,4281149,16642,8059,11118,0
11628,1,10.0.0.1,10.0.0.8,130861,139498054,290,756000000,297378636690.0,2,1943,13651,14551963,451,0,UDP,2,3131,1087,5607,2776,27,1
11521,1,10.0.0.1,10.0.0.8,124199,132396157,273,755999988,279758547292.0,2,1943,13651,14551966,451,0,UDP,1,169963,113095541,5184,12765,8882,0
10976,1,10.0.0.1,10.0.0.7,51141,54516528,110,755998179,119900267934.0,3,1943,13651,14551941,443,0,UDP,4,7167,21235694,4828,11095,2912,0
10836,1,10.0.0.1,10.0.0.8,41824,44585020,36,242000000,39190474262.0,2,1910,13651,14551861,142,0,UDP,2,121167308,130189,15515,7214,8308,0
11082,1,10.0.0.1,10.0.0.8,27888,29729404,83,756000000,91495966717.0,2,1790,13648,14548595,451,0,UDP,3,29582437,35688422,13840,11350,14572,0
11375,1,10.0.0.1,10.0.0.8,49146,52389880,90,755999836,98522619763.0,3,1306,13651,14551941,451,0,UDP,1,3059,2592016,3227,7584,276,0
11097,1,10.0.0.2,10.0.0.8,14417,15368299,36,242000000,40242080857.0,3,1943,13642,14542921,451,0,UDP,2,3022,6603834,513,5857,2,0
11595,1,10.0.0.1,10.0.0.8,116034,123693453,185,756000000,196393838696.0,2,1943,13651,14551966,450,0,UDP,1,3022,64168,1205,3525,0,0
11461,1,10.0.0.1,10.0.0.8,19712,21013835,36,242000000,41534879108.0,3,1943,13651,14551966,443,0,UDP,2,3024,3394,3806,1871,2,0
11606,1,10.0.0.1,10.0.0.8,115254,122861649,270,756000000,280614256480.0,3,1943,13651,14551966,451,0,UDP,2,3029,2941,2683,3762,4,0
11261,1,10.0.0.1,10.0.0.8,82178,87602733,210,756000000,220345759860.0,2,1910,13651,14551966,450,0,UDP,3,55269198,397008,17400,6812,12162,0
11324,1,10.0.0.1,10.0.0.8,132558,141306789,313,756000000,316123666701.0,3,1943,13651,14551966,448,0,UDP,2,26125,1089,10474,1152,28,1
11027,1,10.0.0.2,10.0.0.8,19674,20973294,81,756000000,91453827005.0,3,1910,4430,4743918,448,0,UDP,3,3118,1318,11457,3797,1054,1
11456,1,10.0.0.1,10.0.0.8,85902,91572470,165,756000000,182050421394.0,2,1790,13650,14550832,449,0,UDP,4,239982896,836062,15577,7853,9256,0
11411,1,10.0.0.1,10.0.0.8,102394,109152405,284,756000000,291083743655.0,3,1943,11706,12491962,288,0,UDP,4,3077,3324,1889,2677,0,0
10316,1,10.0.0.1,10.0.0.8,6081,6482762,30,754271328,33657955923.0,3,1790,13651,14551734,448,0,UDP,2,16834804,1173,13761,3319,998,0
11439,1,10.0.0.2,10.0.0.8,94529,100768891,268,756000000,278503089891.0,2,1306,13651,14551966,449,0,UDP,2,39153,1097,7510,1966,46,1
10680,1,10.0.0.2,10.0.0.8,22496,23980961,75,463142339,83934284225.0,3,1943,13651,14551966,451,0,UDP,4,886666,23477910,10292,12677,13145,0
10904,1,10.0.0.2,10.0.0.7,109451,116675460,236,755923765,246314330799.0,2,1910,13651,14551966,288,0,UDP,1,3022,273924,4831,6203,978,0
11628,1,10.0.0.1,10.0.0.8,83703,89228514,108,756000000,117424984429.0,3,1943,13651,14551842,451,0,UDP,2,34120421,1097,14527,5455,4291,0
11626,1,10.0.0.2,10.0.0.8,76289,81325092,99,756000000,107360312901.0,3,1943,13602,14500827,449,0,UDP,3,135933112,1817828,16869,6167,9015,1
10855,1,10.0.0.2,10.0.0.8,33183,35373416,178,756000000,192216665290.0,3,1790,13650,14550991,451,0,UDP,3,88146883,1086,14970,1813,584,0
11298,1,10.0.0.1,10.0.0.8,40028,42670775,145,756000000,156422531409.0,3,1943,10010,10691769,288,0,UDP,1,23720085,586221,12428,5143,2191,0
11633,1,10.0.0.2,10.0.0.8,133114,141899883,310,756000000,313712941837.0,3,1943,13651,14551966,451,0,UDP,2,329726136,830117,16402,3136,2602,0
11546,1,10.0.0.1,10.0.0.8,52238,55686627,47,242000000,49110897710.0,3,1943,12686,13531630,451,0,UDP,2,3970,1091,4602,684,0,0
11626,1,10.0.0.1,10.0.0.8,98054,104526355,182,756000000,194793831979.0,3,1943,11524,12299589,451,0,UDP,3,23575646,21840143,9772,9441,6210,0
11440,1,10.0.0.2,10.0.0.8,108286,115433289,270,756000000,279845021594.0,3,1943,13651,14551966,455,0,UDP,4,3022,19728324,3279,11247,1968,0
11279,1,10.0.0.1,10.0.0.8,60295,64274745,183,756000000,196437454517.0,3,1943,13651,14551957,0,0,UDP,1,3841,1787,9064,1492,33,0
11325,1,10.0.0.2,10.0.0.8,35949,38321894,183,756000000,202595908828.0,3,1943,13651,14551966,451,0,UDP,3,8228,1092,7783,1310,3,0
10581,1,10.0.0.1,10.0.0.8,63185,67355898,102,242000000,104149485131.0,2,1910,13651,14551966,451,0,UDP,2,579966,12394,8052,4851,581,0
11451,1,10.0.0.1,10.0.0.7,62242,66350589,60,242000000,65548944385.0,3,1943,13577,14473548,451,0,UDP,1,5982524,1834,13629,2043,337,0
11506,1,10.0.0.2,10.0.0.8,124149,132342792,253,756000000,260031149228.0,2,1306,13651,14551966,451,0,UDP,4,5543,1086,12105,4614,1426,0
11462,1,10.0.0.2,10.0.0.8,14380,15329755,22,725589387,24218967039.0,2,1943,0,213,451,0,UDP,2,29652967,102628,13335,2644,1147,1
11099,1,10.0.0.2,10.0.0.8,27766,29598572,112,756000000,125276723666.0,3,1943,13651,14551966,288,0,UDP,2,20292197,1952,12559,4132,3444,0
10988,1,10.0.0.1,10.0.0.8,28439,30316720,98,645763860,105665207519.0,3,1943,13651,14551966,451,0,UDP,3,3039,2647,8415,2049,6,0
11253,1,10.0.0.1,10.0.0.8,109073,116271842,285,756000000,291813742874.0,3,1943,13651,14551962,451,0,UDP,4,46148248,3980,13414,2848,959,1
11630,1,10.0.0.1,10.0.0.8,101056,107726325,155,756000000,168861649869.0,2,1790,62,66267,451,0,UDP,4,1368445,12867,14776,3428,1840,1
11476,1,10.0.0.2,10.0.0.8,11999,12791196,50,756000000,57932576052.0,3,1943,705,756879,448,0,UDP,1,3022,31582,2745,5492,99,0
11341,1,10.0.0.2,10.0.0.8,54867,58488880,170,756000000,180808861566.0,3,1943,12845,13699613,451,0,UDP,3,743862038,15164,20036,4719,14856,0
11536,1,10.0.0.1,10.0.0.8,61174,65212620,49,242000000,50324592325.0,2,1943,10901,11639455,451,0,UDP,3,23483984,3482,14714,3125,2572,1
11135,1,10.0.0.2,10.0.0.8,8909,9496705,20,242000000,21833224696.0,2,1790,13648,14549290,451,0,UDP,3,3024,143324548,2668,14107,6987,0
9846,1,10.0.0.1,10.0.0.7,9351,9968610,57,242000000,64377615035.0,2,1790,13640,14540119,450,0,UDP,4,3022,2155,92,1725,0,0
11251,1,10.0.0.1,10.0.0.8,9135,9738478,39,756000000,42301270740.0,3,1943,39,41727,451,0,UDP,2,28049860,1124,15101,2158,901,0
11352,1,10.0.0.2,10.0.0.8,116420,124103705,304,756000000,309203005612.0,3,1943,13651,14551966,451,0,UDP,3,91047157,7944522,18964,8181,16604,0
11425,1,10.0.0.1,10.0.0.8,27814,29650725,47,756000000,52898223465.0,3,1931,73,77955,0,0,UDP,4,6222,15675119,8642,10310,7462,0
11549,1,10.0.0.1,10.0.0.8,61072,65102952,181,756000000,198677592965.0,2,1943,13651,14551966,446,0,UDP,3,3573,16104905,7826,7659,1345,0
11618,1,10.0.0.1,10.0.0.8,133819,142651106,309,756000000,312074074910.0,2,1943,13651,14551966,451,0,UDP,4,3205,1950892,2984,3696,8,0
11617,1,10.0.0.2,10.0.0.8,91020,97027587,227,756000000,241441810271.0,3,1943,13651,14551966,451,0,UDP,1,3022,1113,3709,3881,36,0
11262,1,10.0.0.1,10.0.0.8,70510,75164525,218,756000000,228904297996.0,2,1931,3398,3640986,443,0,UDP,2,537854,67730,8806,6390,929,0
11547,1,10.0.0.1,10.0.0.8,97150,103562959,174,755999974,184815533221.0,2,1910,13651,14551966,451,0,UDP,4,47479,35414,11419,6467,2685,0
10853,1,10.0.0.1,10.0.0.8,6117,6520677,16,756000000,18664023881.0,3,1910,18,19620,449,0,UDP,4,3022,1086,2231,2006,0,1
11616,1,10.0.0.2,10.0.0.8,66708,71111936,102,756000000,113464495192.0,3,1943,13651,14551520,450,0,UDP,1,3885964,64533934,9810,9538,9580,1
10826,1,10.0.0.1,10.0.0.7,13099,13963256,28,242000000,30408435188.0,3,1943,346,371854,451,0,UDP,1,15434,1163025,8694,5291,770,0
10095,1,10.0.0.1,10.0.0.7,8461,9019661,35,242000000,40311289737.0,3,1790,13651,14551966,443,0,UDP,1,147987,2936720,9962,6605,2618,0
11464,1,10.0.0.1,10.0.0.8,64527,68786212,167,756000000,183765646778.0,3,1306,13651,14551966,449,0,UDP,2,45729,2796598,10294,9906,8443,1
11065,1,10.0.0.1,10.0.0.7,12214,13019809,27,242000000,30338071521.0,2,1943,13651,14551964,451,0,UDP,4,14763430,2900149,14113,6871,6775,0
11475,1,10.0.0.1,10.0.0.8,103951,110812237,200,755973854,211155907591.0,3,1943,13651,14551966,451,0,UDP,3,27383,13782936,4107,9407,1780,0
11562,1,10.0.0.1,10.0.0.8,125571,133859540,284,756000000,290926884919.0,3,1943,13651,14551966,451,0,UDP,3,147185,52918,4935,5098,196,0
11440,1,10.0.0.2,10.0.0.8,69733,74336510,100,756000000,110647885706.0,2,1306,13651,14551642,448,0,UDP,2,3022,1091,1955,2033,0,0
10386,1,10.0.0.1,10.0.0.8,30332,32334098,174,756000000,186990190810.0,3,1790,13651,14551966,450,0,UDP,3,3026,9346898,2529,7617,313,0
11543,1,10.0.0.1,10.0.0.8,44561,47502553,84,756000000,94926497630.0,3,1943,13650,14550967,450,0,UDP,2,10256981,1436284,10871,7155,4384,0
11407,1,10.0.0.2,10.0.0.8,59230,63140280,76,242000000,81687724971.0,3,1943,13651,14551961,451,0,UDP,1,3652797,1606,11124,1503,36,0
