dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
11476,1,10.0.0.1,10.0.0.8,18745,36207520,83,736379117,75133197717.0,3,1943,13575,14520731,451,0,UDP,2,3022,2624260,17,34,0,0
9993,1,10.0.0.1,10.0.0.7,114736,112220656,199,251862333,161425930472.0,2,1931,13477,14345684,451,0,UDP,1,3022,2501771,0,2,35,0
11392,1,10.0.0.1,10.0.0.8,27662,23181130,54,714560149,80772855663.0,3,1943,13490,14390958,448,0,UDP,2,3022,1086,0,0,0,0
11500,1,10.0.0.1,10.0.0.8,100470,124428305,225,732509175,282330022899.0,2,1943,13531,14472111,451,0,UDP,3,3022,1086,6,0,0,0
9973,1,10.0.0.1,10.0.0.7,67039,101998006,186,242000000,137701327196.0,2,1931,13537,14383761,451,0,UDP,2,1100935,1086,0,123,0,0
11493,1,10.0.0.1,10.0.0.8,87803,135127742,271,735794540,284841071860.0,2,1943,13544,14491619,451,0,UDP,3,3022,1086,23,31,19,0
11385,1,10.0.0.2,10.0.0.8,26899,14570299,10,737130121,14353921770.0,2,1306,13433,14365057,449,0,UDP,1,3022,1086,0,0,0,0
11603,1,10.0.0.1,10.0.0.8,124530,140557938,284,734321338,277201005823.0,2,1943,13547,14448752,451,0,UDP,2,261294,2108670,0,0,85,0
11384,1,10.0.0.2,10.0.0.8,89750,92839341,66,743959103,147550299145.0,3,1943,13481,14320600,448,0,UDP,3,3022,320188,28,0,2722,0
11476,1,10.0.0.2,10.0.0.8,122622,143948376,295,743844979,279760135945.0,3,1943,13395,14276377,443,0,UDP,3,1730281,2319985,0,19,87,0
11504,1,10.0.0.1,10.0.0.8,114141,143631729,270,735061293,253859070118.0,2,1943,13501,14366068,451,0,UDP,2,1456403,1012534,0,0,0,1
11452,1,10.0.0.1,10.0.0.8,63474,115017764,145,732745878,166406653303.0,2,1943,13580,14435244,451,0,UDP,2,3022,594400,0,0,0,0
11475,1,10.0.0.2,10.0.0.8,100917,100259337,276,745271836,246138460779.0,3,1943,13532,14395734,451,0,UDP,1,3024263,1086,0,26,0,0
11438,1,10.0.0.1,10.0.0.8,53708,63083722,112,722182431,146322385763.0,3,1943,13538,14393673,451,0,UDP,3,506605,1086,89,0,22,0
11297,1,10.0.0.2,10.0.0.8,17336,10556362,56,734959307,30238096353.0,2,1306,13505,14425601,449,0,UDP,2,3022,1288106,0,7,0,0
11462,1,10.0.0.1,10.0.0.8,47733,51677978,10,731643833,87975085146.0,3,1943,13538,14401331,451,0,UDP,2,680364,1086,92,38,159,0
11411,1,10.0.0.1,10.0.0.8,22919,23193998,21,726908935,46325198692.0,3,1790,13483,14386076,450,0,UDP,2,1296032,1086,0,47,237,0
11317,1,10.0.0.2,10.0.0.8,47653,34105341,16,735339557,79516930525.0,2,1306,13515,14446841,451,0,UDP,2,3296807,1086,9,0,133,0
11431,1,10.0.0.1,10.0.0.8,46905,19902198,53,728025180,37538141628.0,3,1943,13438,14255116,448,0,UDP,3,1842626,1086,20,70,0,0
11430,1,10.0.0.1,10.0.0.8,52685,76104745,116,726132325,123285396384.0,3,1943,13513,14403993,451,0,UDP,3,1836927,1618534,0,52,97,0
11375,1,10.0.0.2,10.0.0.8,91512,90159293,195,739293138,128214338528.0,3,1790,13501,14424231,450,0,UDP,3,556882,1086,14,138,6,0
11414,1,10.0.0.2,10.0.0.8,16290,30870667,59,733142554,40092859125.0,3,1943,13413,14346173,448,0,UDP,2,1007317,1086,0,0,0,0
11369,1,10.0.0.2,10.0.0.8,75701,52064797,147,741767673,164940013926.0,3,1943,13508,14392425,448,0,UDP,2,697690,1086,69,0,0,0
11507,1,10.0.0.1,10.0.0.8,128969,113875722,318,735161341,284288762854.0,2,1943,13534,14503952,451,0,UDP,2,3022,2172134,0,0,0,0
11590,1,10.0.0.1,10.0.0.8,83785,95147844,150,740530746,301962566208.0,2,1943,13552,14428263,451,0,UDP,2,86245,1086,55,45,0,0
11565,1,10.0.0.1,10.0.0.8,129697,132177006,269,737311566,303914834761.0,2,1943,13536,14400832,451,0,UDP,2,1228515,1086,18,63,0,0
9900,1,10.0.0.1,10.0.0.7,24186,5092282,47,247234446,13108900904.0,2,1931,13400,14274439,446,0,UDP,1,3022,1086,27,11,128,0
11388,1,10.0.0.2,10.0.0.8,47385,58688386,162,731386094,168308899995.0,3,1943,13502,14330958,451,0,UDP,3,241022,2596471,0,0,0,0
11407,1,10.0.0.1,10.0.0.8,8333,26459296,53,730619994,42746816495.0,3,1790,1319,1445251,0,0,UDP,3,3022,1086,0,0,3160,1
11366,1,10.0.0.2,10.0.0.8,64304,14465841,130,738905870,32199919555.0,3,1943,13504,14423282,451,0,UDP,1,683293,571632,0,0,0,0
11511,1,10.0.0.1,10.0.0.8,119047,143948376,239,738002545,312832805167.0,2,1943,13489,14342241,451,0,UDP,3,871127,1086,17,1,39,0
9967,1,10.0.0.1,10.0.0.7,50350,25036362,119,254198650,72960673246.0,2,1931,13531,14350878,451,0,UDP,2,3022,1086,54,3,63,0
11445,1,10.0.0.1,10.0.0.8,75206,72925210,133,740556170,177285459860.0,2,1943,13496,14262799,451,0,UDP,1,3022,822491,0,3,0,0
11508,1,10.0.0.1,10.0.0.8,105815,132328919,250,727569986,140688345755.0,3,1943,13534,14464853,451,0,UDP,1,67885,1086,0,15,0,0
11441,1,10.0.0.1,10.0.0.8,15168,24059844,68,722990986,44782617486.0,3,1943,13516,14410103,451,0,UDP,2,1281618,1086,74,15,6,0
10032,1,10.0.0.1,10.0.0.8,98224,114241893,236,726673315,170810858203.0,2,1943,13554,14386439,451,0,UDP,2,395169,1086,11,16,26,1
9869,1,10.0.0.1,10.0.0.7,21653,15074659,61,249916138,59957085540.0,2,1931,13427,14273127,446,0,UDP,3,1810860,1086,0,70,7571,0
11382,1,10.0.0.2,10.0.0.8,41848,62340958,122,741762990,143440583826.0,3,1790,13512,14395694,450,0,UDP,3,3022,924839,0,0,0,0
11495,1,10.0.0.1,10.0.0.8,43456,58333522,145,725100771,131471899359.0,3,1943,13537,14409641,451,0,UDP,2,3022,1397755,0,0,6,0
11391,1,10.0.0.2,10.0.0.8,111160,111336283,134,736783403,149126070762.0,3,1943,13541,14361841,448,0,UDP,1,879306,1086,34,0,20,0
9914,1,10.0.0.1,10.0.0.7,20120,24020896,23,242000000,68658004866.0,2,1943,13496,14327266,451,0,UDP,2,3022,1086,55,10,0,0
11512,1,10.0.0.2,10.0.0.8,86367,143416894,145,740690303,270217884925.0,3,1943,13583,14412864,451,0,UDP,3,3022,1086,0,61,3247,0
11425,1,10.0.0.2,10.0.0.8,72099,100058387,183,737403299,126977267305.0,3,1943,13513,14381890,451,0,UDP,2,1943471,1086,6,0,61,0
11358,1,10.0.0.2,10.0.0.8,19293,12415528,32,733146669,10711000000.0,2,1790,13515,14361779,450,0,UDP,3,3022,346111,4,38,1756,0
11432,1,10.0.0.2,10.0.0.8,105789,126810280,118,739917543,199484511580.0,3,1943,13458,14358139,451,0,UDP,2,665767,2667066,8,20,0,0
11402,1,10.0.0.2,10.0.0.8,89145,135590265,192,738386678,225894698207.0,3,1943,13542,14446906,451,0,UDP,2,3022,1445845,0,0,0,0
11364,1,10.0.0.2,10.0.0.8,12793,22919087,172,742144469,186231494441.0,2,1790,13533,14374735,450,0,UDP,3,3022,866761,0,0,2552,0
9898,1,10.0.0.1,10.0.0.7,40166,37007638,59,245082814,59610518158.0,2,1931,13463,14353627,451,0,UDP,3,3022,1086,0,0,6935,0
11361,1,10.0.0.2,10.0.0.8,16231,27747212,40,726381516,38852630072.0,3,1790,13489,14431590,449,0,UDP,3,3022,1086,15,12,41,0
9967,1,10.0.0.1,10.0.0.7,24056,43945743,33,245271749,89331023112.0,2,1931,13523,14403795,451,0,UDP,2,3022,1086,0,28,0,0
11428,1,10.0.0.1,10.0.0.8,48775,20556812,33,733724989,66369220514.0,3,1943,13533,14355106,451,0,UDP,2,153650,1086,21,69,14,0
9859,1,10.0.0.1,10.0.0.7,27067,28343420,74,242000000,12762891933.0,2,1910,13536,14393921,450,0,UDP,2,3022,497355,31,0,0,0
11456,1,10.0.0.1,10.0.0.8,50770,70034521,82,725231443,118225412920.0,3,1943,13523,14417621,451,0,UDP,1,3022,193877,94,4,0,0
11314,1,10.0.0.2,10.0.0.8,4777,48386769,38,732081067,76235008156.0,2,1306,13520,14438860,451,0,UDP,1,1061833,1086,0,56,0,0
11394,1,10.0.0.1,10.0.0.8,9777,43338390,67,730192592,80542353706.0,3,1943,13458,14363921,448,0,UDP,2,3022,1086,28,0,0,0
9869,1,10.0.0.1,10.0.0.7,23211,14310522,72,242000000,68783499995.0,2,1910,13547,14375706,450,0,UDP,1,3022,858838,0,0,88,0
9846,1,10.0.0.1,10.0.0.7,18885,5092282,51,242000000,56545383603.0,2,1910,13509,14397142,450,0,UDP,3,3022,1086,33,39,4433,0
11539,1,10.0.0.1,10.0.0.8,103949,87263164,284,730502309,229714391770.0,3,1943,13578,14480466,455,0,UDP,3,1389664,1086,61,10,145,0
11457,1,10.0.0.1,10.0.0.8,73060,104812560,270,725407805,205561083331.0,2,1943,13560,14436489,451,0,UDP,3,3022,1086,0,18,0,0
11372,1,10.0.0.1,10.0.0.8,17467,21472621,54,725686664,67481022978.0,3,1790,13468,14367747,450,0,UDP,2,658688,450315,0,9,0,0
11400,1,10.0.0.2,10.0.0.8,57099,32529959,57,728439445,42793613112.0,3,1790,13507,14400026,450,0,UDP,2,3022,2937540,0,0,5,0
11580,1,10.0.0.1,10.0.0.8,111939,140752099,272,734330402,303540128446.0,2,1943,9000,9537914,288,0,UDP,1,3022,330171,28,27,92,1
11454,1,10.0.0.1,10.0.0.8,73589,86731771,142,734335546,167975944130.0,2,1943,13536,14418498,451,0,UDP,3,680255,384114,0,41,3309,0
11527,1,10.0.0.1,10.0.0.8,113952,101366178,253,734758965,244126428130.0,2,1943,13548,14473885,451,0,UDP,1,3022,1382298,82,0,9,0
11476,1,10.0.0.1,10.0.0.8,96817,73082160,110,728611547,96010569286.0,3,1943,13438,14350164,451,0,UDP,3,3022,1086,17,0,76,0
11519,1,10.0.0.1,10.0.0.8,105418,62856329,209,727845403,113837385668.0,2,1943,13486,14347025,451,0,UDP,3,3022,828061,6432,0,6576,0
11413,1,10.0.0.1,10.0.0.8,13206,32340878,22,728481633,43926871367.0,3,1790,13564,14452570,450,0,UDP,2,2490110,1086,0,26,54,0
11430,1,10.0.0.1,10.0.0.8,113538,113573654,178,727880816,28611128178.0,3,1943,13523,14332463,448,0,UDP,1,1810060,1086,4,0,17,0
10013,1,10.0.0.1,10.0.0.7,101612,64756248,220,243590534,158183212980.0,2,1931,13576,14466898,451,0,UDP,3,2606154,1238053,58,0,0,0
11457,1,10.0.0.1,10.0.0.8,47014,66713362,168,732402735,132273596583.0,3,1943,13593,14434981,451,0,UDP,3,840243,1143438,0,11,2897,0
11430,1,10.0.0.1,10.0.0.8,25056,49948582,35,721348741,57401836962.0,3,1943,13563,14427143,451,0,UDP,3,3022,4028420,0,41,3548,0
11464,1,10.0.0.1,10.0.0.8,85880,79494545,199,731263568,144927578334.0,3,1943,13499,14401125,451,0,UDP,1,3022,65319,0,23,91,0
11411,1,10.0.0.2,10.0.0.8,59745,54716670,148,739634121,167955147951.0,3,1790,13523,14345521,450,0,UDP,3,3022,1086,41,0,4273,0
11442,1,10.0.0.2,10.0.0.8,113521,100055120,270,747116497,166147900412.0,3,1943,13562,14362663,451,0,UDP,1,3022,500060,0,0,0,0
11431,1,10.0.0.1,10.0.0.8,4777,58531992,27,722123580,81024928578.0,3,1943,13491,14384214,451,0,UDP,2,3022,1086,10,23,90,0
11437,1,10.0.0.2,10.0.0.8,79511,127191665,109,743411842,242200239458.0,2,1943,13582,14436512,451,0,UDP,3,1779746,1086,0,54,0,0
11423,1,10.0.0.2,10.0.0.8,83187,123048170,242,738872996,188914880001.0,3,1943,13512,14326575,448,0,UDP,2,3022,1086,0,0,0,0
9928,1,10.0.0.1,10.0.0.7,60928,112781668,23,255760703,108978633599.0,2,1931,13510,14384724,451,0,UDP,3,204962083,1086,6378,70,8667,0
11386,1,10.0.0.1,10.0.0.8,20869,28377957,10,732760224,35734592397.0,3,1790,13499,14421998,449,0,UDP,3,898860,1086,36,45,0,0
11448,1,10.0.0.2,10.0.0.8,77974,110017142,237,740047148,101094036738.0,3,1943,13505,14335953,451,0,UDP,2,1568211,1923049,16,0,0,0
9913,1,10.0.0.1,10.0.0.7,10807,18585630,65,253516185,24983608570.0,2,1931,13530,14430140,451,0,UDP,2,3022,1086,34,13,0,0
11393,1,10.0.0.1,10.0.0.8,17085,20242215,30,736180823,13247181780.0,3,1790,13498,14377621,450,0,UDP,1,3022,844428,9,0,0,0
11526,1,10.0.0.2,10.0.0.8,135036,137880930,307,747946397,259302568663.0,3,1943,13533,14458229,451,0,UDP,2,1406768,1125049,103,0,0,0
11457,1,10.0.0.1,10.0.0.8,125990,57040079,216,730057857,160255611291.0,2,1943,13508,14394410,451,0,UDP,1,3022,1086,0,0,0,0
11464,1,10.0.0.1,10.0.0.8,76593,96003984,199,734538503,162789850232.0,2,1943,13558,14464941,451,0,UDP,1,45647,1086,62,0,0,0
11485,1,10.0.0.1,10.0.0.8,107292,73989164,188,725448163,140755816883.0,3,1943,13483,14367089,451,0,UDP,2,3022,2381910,30,0,0,0
9933,1,10.0.0.1,10.0.0.7,55120,60127825,162,242000000,51169397033.0,2,1910,13506,14323640,451,0,UDP,1,3022,2394459,0,82,0,0
11368,1,10.0.0.2,10.0.0.8,53969,60259650,184,743279443,151956189793.0,3,1943,13493,14344510,451,0,UDP,1,2589379,1086,0,15,0,0
11475,1,10.0.0.2,10.0.0.8,91375,88585885,194,737439758,232709256572.0,3,1943,13442,14335543,443,0,UDP,3,203956,1086,25,0,3774,0
9915,1,10.0.0.1,10.0.0.7,58910,70775058,73,250080376,113978689283.0,2,1931,13510,14454873,451,0,UDP,3,478384,1086,0,0,0,0
11552,1,10.0.0.1,10.0.0.8,73457,109638689,178,729381045,170647528634.0,3,1943,13552,14453478,451,0,UDP,3,3022,1016267,0,27,2473,0
11505,1,10.0.0.1,10.0.0.8,135036,132041651,294,737749490,278696482988.0,2,1943,13497,14389602,451,0,UDP,1,3022,1933889,0,0,219,0
9897,1,10.0.0.1,10.0.0.7,52376,54123157,127,258161733,135364044874.0,2,1931,13521,14393827,451,0,UDP,2,3022,1086,0,0,20,0
11452,1,10.0.0.2,10.0.0.8,91657,106979724,122,738101733,180443369507.0,3,1943,13508,14383423,451,0,UDP,1,3022,2833725,46,41,0,0
11423,1,10.0.0.1,10.0.0.8,77583,69533815,158,724201982,89675541651.0,3,1943,13526,14409492,451,0,UDP,1,1712392,1086,0,34,39,0
11454,1,10.0.0.1,10.0.0.8,92338,116330642,146,725062927,146380925146.0,3,1943,13491,14379833,451,0,UDP,2,1092650,1214011,0,0,0,0
9906,1,10.0.0.1,10.0.0.7,55723,52667983,107,244659294,138733573839.0,2,1931,13529,14393073,451,0,UDP,3,1773870,1086,0,13,5212,0
11492,1,10.0.0.1,10.0.0.8,118944,113598895,286,740280461,287691281115.0,3,1943,13561,14433330,451,0,UDP,3,2211920,1667585,0,0,2555,0
11371,1,10.0.0.2,10.0.0.8,37530,32916611,65,734385131,58562349866.0,3,1790,13513,14435341,450,0,UDP,1,348837,1086,0,57,34,0
11456,1,10.0.0.2,10.0.0.8,88440,113168614,313,746187408,280548600655.0,3,1943,13416,14306883,443,0,UDP,3,312553,1086,0,0,129,0
11387,1,10.0.0.2,10.0.0.8,16100,41117078,53,727817740,75201727324.0,3,1790,13480,14367183,450,0,UDP,1,1264925,129289,9,0,0,0
11370,1,10.0.0.1,10.0.0.8,15574,14509730,54,730106144,34252531244.0,3,1790,13503,14368567,450,0,UDP,3,1483987,1086,14,0,0,0
11396,1,10.0.0.2,10.0.0.8,50950,54015178,54,739853968,148153012038.0,3,1790,13535,14430956,450,0,UDP,1,2442856,2525628,27,84,0,0
11487,1,10.0.0.1,10.0.0.8,92625,112354164,232,732494368,190107687360.0,3,1943,13495,14458805,451,0,UDP,3,3022,40356,0,56,0,0
11457,1,10.0.0.1,10.0.0.8,84533,79397059,144,729338828,202661569312.0,2,1943,13541,14493302,451,0,UDP,3,3022,573371,15,70,45,0
11421,1,10.0.0.1,10.0.0.8,4777,13341546,27,727874571,33440144660.0,3,1790,463,962746,0,0,UDP,2,2102022,1086,0,4,0,1
9993,1,10.0.0.1,10.0.0.7,43473,83567379,178,242000000,120558364305.0,2,1943,13526,14407282,451,0,UDP,3,189677,1086,61,0,0,0
11512,1,10.0.0.1,10.0.0.8,127248,133408691,296,739808997,313233307982.0,2,1943,13442,14371497,451,0,UDP,3,492204,3466105,30,0,66,0
11493,1,10.0.0.1,10.0.0.8,85014,94226555,194,732721083,167936532650.0,3,1943,13556,14418405,451,0,UDP,1,3022,370611,0,25,0,0
11402,1,10.0.0.2,10.0.0.8,106109,17848166,152,739118231,33417331621.0,3,1943,13444,14306781,448,0,UDP,1,3022,1394072,0,42,116,0
9846,1,10.0.0.1,10.0.0.7,40835,16052459,47,248561509,48547940678.0,2,1910,984,1984021,0,0,UDP,1,105719,1086,0,60,7,1
11440,1,10.0.0.1,10.0.0.8,87179,58821491,211,721472430,77989049619.0,3,1943,13496,14410412,451,0,UDP,3,135246,644375,0,86,2262,0
11502,1,10.0.0.1,10.0.0.8,90826,99727953,161,732072294,177383208950.0,2,1943,13496,14424383,451,0,UDP,3,564191,1086,0,109,186,0
11319,1,10.0.0.2,10.0.0.8,19168,8305786,49,734633662,10711000000.0,2,1306,13535,14431438,450,0,UDP,3,3022,1086,27,0,0,0
9917,1,10.0.0.1,10.0.0.7,15308,25883712,49,254513527,89007907846.0,2,1910,1367,1149790,0,0,UDP,3,433015,1086,2,0,0,1
11436,1,10.0.0.2,10.0.0.8,82501,112555854,220,744533189,245841675232.0,3,1943,13508,14436909,451,0,UDP,2,1428440,1086,64,0,0,0
11352,1,10.0.0.2,10.0.0.8,55367,76542433,89,742847417,156033807250.0,3,1790,13522,14444368,450,0,UDP,1,2023898,1981773,0,17,0,0
9848,1,10.0.0.1,10.0.0.8,23323,8061663,102,723511039,25911008677.0,2,1910,13508,14348611,450,0,UDP,1,1389101,214936,1,0,0,0
11480,1,10.0.0.2,10.0.0.8,123940,114692907,288,742032851,274588976414.0,3,1943,13551,14451698,451,0,UDP,3,3022,444215,0,0,2910,0
11475,1,10.0.0.1,10.0.0.8,87366,99083795,121,737504912,157966987924.0,3,1943,13530,14326119,451,0,UDP,1,1239861,1072371,3,43,0,0
11347,1,10.0.0.2,10.0.0.8,8624,42036440,76,734731042,58806383642.0,3,1306,13529,14342892,451,0,UDP,2,1673566,1086,0,0,25,0
11431,1,10.0.0.2,10.0.0.8,91906,110355437,86,738263066,131526486432.0,3,1943,13495,14473036,448,0,UDP,2,3022,1086,0,0,100,0
11398,1,10.0.0.2,10.0.0.8,67263,58988335,81,736248579,106339653726.0,3,1943,13568,14397527,451,0,UDP,3,66201,1086,0,0,0,0
11498,1,10.0.0.1,10.0.0.8,107872,105979016,191,736706640,207503445598.0,2,1943,13508,14429957,451,0,UDP,3,1322958,3774504,3,23,86,0
11519,1,10.0.0.1,10.0.0.8,127393,133620667,236,735426095,272861921885.0,2,1943,1490,1141492,451,0,UDP,1,3022,1086,0,59,6,1
11387,1,10.0.0.2,10.0.0.8,21916,28797072,20,738713806,40061683347.0,3,1790,13503,14321244,448,0,UDP,2,3022,1031086,14,37,3960,0
11405,1,10.0.0.2,10.0.0.8,97510,75185651,115,737909124,111406161602.0,3,1790,13554,14409795,450,0,UDP,3,3022,2207667,10,34,0,0
11418,1,10.0.0.1,10.0.0.8,38770,39616112,73,724996543,56655530349.0,3,1943,13523,14388225,448,0,UDP,2,177437,1086,0,155,2555,0
10014,1,10.0.0.1,10.0.0.7,54475,79334489,76,242632013,203394721700.0,2,1931,13472,14413050,451,0,UDP,2,1324563,1086,0,59,109,0
11398,1,10.0.0.1,10.0.0.8,33988,27757271,10,723209692,67010656208.0,3,1790,13500,14412217,450,0,UDP,3,572253,1086,0,58,3590,0
11416,1,10.0.0.1,10.0.0.8,31323,35571593,66,721770530,10711000000.0,3,1943,13465,14350145,448,0,UDP,2,1414535,1991529,0,0,24,0
11424,1,10.0.0.1,10.0.0.8,73397,34027491,66,731058055,50981335619.0,3,1943,13520,14414148,451,0,UDP,2,1619946,1086,42,0,35,0
9854,1,10.0.0.1,10.0.0.8,11049,17655155,19,728724926,69425542987.0,2,1910,13459,14320010,0,0,UDP,3,3022,1086,0,69,7211,1
11403,1,10.0.0.2,10.0.0.8,69608,109979786,179,740759216,182209802606.0,3,1943,13493,14404993,451,0,UDP,3,3022,1086,20,0,0,0
9846,1,10.0.0.1,10.0.0.7,22164,15353809,32,247888136,52793843689.0,2,1910,13504,14432673,450,0,UDP,3,3022,185775,0,83,7061,0
11438,1,10.0.0.1,10.0.0.8,49652,35327656,38,718547561,76639675668.0,3,1943,13537,14417314,451,0,UDP,2,722113,1086,3,17,0,0
11503,1,10.0.0.1,10.0.0.8,116877,134637669,289,742610811,241026883037.0,3,1943,13481,14399377,451,0,UDP,1,336832,2045831,0,0,0,0
11404,1,10.0.0.2,10.0.0.8,93341,111598633,187,745856605,105774804041.0,3,1943,13528,14415647,451,0,UDP,2,3022,1086,18,0,117,0
11406,1,10.0.0.1,10.0.0.8,47867,74475463,131,729782523,162767285178.0,3,1943,13521,14425206,451,0,UDP,3,3022,216351,18,0,96,0
11538,1,10.0.0.1,10.0.0.8,66024,125935634,269,727969159,249901858963.0,2,1943,13508,14380789,451,0,UDP,3,1306421,4309917,0,2,4431,0
11409,1,10.0.0.2,10.0.0.8,74491,100334889,220,742049490,245310659033.0,3,1943,13535,14387076,451,0,UDP,2,3022,1086,36,9,0,0
11434,1,10.0.0.1,10.0.0.8,10334,22790369,67,716735499,80466850834.0,3,1943,13543,14441178,451,0,UDP,2,3022,1086,25,0,0,0
9894,1,10.0.0.1,10.0.0.7,8833,5092282,10,242000000,53965038033.0,3,1943,500,277229,0,0,UDP,3,435883,1292907,0,40,6544,1
11432,1,10.0.0.1,10.0.0.8,86201,46310761,123,729553876,65902158373.0,3,1790,13483,14405947,450,0,UDP,3,3022,1086,0,0,2320,0
9895,1,10.0.0.1,10.0.0.7,34468,27895124,30,247019978,10711000000.0,2,1931,13471,14350133,0,0,UDP,1,3022,1086,21,0,19,0
11358,1,10.0.0.2,10.0.0.8,79707,112613108,159,740469078,182833912632.0,3,1943,13502,14388365,451,0,UDP,2,274185,18679,0,1,0,0
11511,1,10.0.0.1,10.0.0.8,100387,138857198,145,732873797,252080874977.0,2,1943,13516,14486724,451,0,UDP,1,3022,298981,0,10,0,0
11559,1,10.0.0.1,10.0.0.8,67714,101465965,280,733952304,304704079457.0,2,1943,13539,14423336,451,0,UDP,3,3022,370872,61,0,0,0
11457,1,10.0.0.2,10.0.0.8,109184,106173066,223,743587522,182807662650.0,3,1943,13493,14454701,451,0,UDP,2,3022,1251334,0,41,96,0
9857,1,10.0.0.1,10.0.0.7,35997,65635940,53,242000000,41276970535.0,2,1931,13514,14355909,451,0,UDP,3,132998105,1086,12670,36,8596,0
11334,1,10.0.0.2,10.0.0.8,17469,35953609,41,735120630,22279070019.0,2,1306,13526,14387615,451,0,UDP,3,3022,1086,26,7,3656,0
11489,1,10.0.0.1,10.0.0.8,68714,75457270,133,726463313,157596492744.0,3,1943,13520,14459682,451,0,UDP,2,1402198,822891,0,0,0,0
11414,1,10.0.0.1,10.0.0.8,13068,46229328,38,726429034,73847253720.0,2,1910,13482,14390650,450,0,UDP,1,2463558,1086,0,52,0,0
11379,1,10.0.0.1,10.0.0.8,28096,21798004,72,733679391,52732925299.0,2,1306,13494,14397463,450,0,UDP,2,442701,93576,61,0,126,0
9926,1,10.0.0.1,10.0.0.7,20353,35819840,15,242000000,10711000000.0,2,1931,13506,14378403,451,0,UDP,1,3022,1125715,0,0,0,0
11411,1,10.0.0.1,10.0.0.8,26509,27353630,92,722888050,50330413244.0,3,1943,13535,14382466,448,0,UDP,1,932284,1086,93,0,0,0
11469,1,10.0.0.2,10.0.0.8,104779,113403268,109,748323029,231737716173.0,3,1943,13551,14445549,451,0,UDP,3,3587395,1086,28,0,0,0
9861,1,10.0.0.1,10.0.0.7,8069,16808423,80,244497072,10711000000.0,2,1910,13444,14341630,450,0,UDP,2,735743,1079367,0,27,31,0
11451,1,10.0.0.2,10.0.0.8,123922,141189919,295,747067375,252690818577.0,3,1943,13541,14448076,451,0,UDP,2,3022,1086,14,0,0,0
11468,1,10.0.0.1,10.0.0.8,60016,88649975,159,724105621,149138079138.0,3,1943,13540,14358732,451,0,UDP,3,219159,1086,15,0,2920,0
11445,1,10.0.0.1,10.0.0.8,4777,23007041,35,721468857,34786180858.0,3,1943,13509,14438951,448,0,UDP,2,3022,1086,0,38,37,0
9916,1,10.0.0.1,10.0.0.7,22263,31356160,25,242986747,76678777646.0,2,1931,13543,14451822,451,0,UDP,3,609635,447041,27,8,6617,0
11522,1,10.0.0.2,10.0.0.8,112706,69086128,272,740903156,270012197232.0,3,1943,13527,14478020,451,0,UDP,3,3022,1086,11,45,0,0
11463,1,10.0.0.1,10.0.0.8,74126,105739323,167,728649217,153471053757.0,3,1943,13494,14489487,451,0,UDP,2,3022,2636289,0,0,0,0
11422,1,10.0.0.2,10.0.0.8,75818,120483650,142,735688850,178568197472.0,3,1943,13511,14433438,451,0,UDP,3,3022,1086,82,13,3210,0
11381,1,10.0.0.2,10.0.0.8,66328,48064883,158,742781716,126617604086.0,3,1943,13467,14321701,448,0,UDP,2,118131,1086,0,0,0,0
11487,1,10.0.0.1,10.0.0.8,123573,66923451,102,725340654,64863892991.0,3,1943,13488,14359249,451,0,UDP,2,3022,1086,55,0,86,0
11400,1,10.0.0.1,10.0.0.8,12796,37583336,44,722142455,10711000000.0,3,1790,1995,1435228,0,0,UDP,3,761721,444798,0,0,0,1
11442,1,10.0.0.2,10.0.0.8,83348,101028207,255,741317728,250118922316.0,3,1943,13503,14388774,451,0,UDP,3,3022,1045122,0,20,3097,0
11421,1,10.0.0.1,10.0.0.8,52666,60358664,128,733916883,172103225513.0,3,1943,13520,14414857,451,0,UDP,1,1420495,1603294,26,0,0,0
11410,1,10.0.0.1,10.0.0.8,40041,73957958,141,726500081,91342510113.0,3,1943,13575,14438002,451,0,UDP,2,1717314,1086,0,30,0,0
11314,1,10.0.0.2,10.0.0.8,36989,39278705,248,741927302,89583801627.0,3,1306,13491,14446583,451,0,UDP,2,1739119,1086,25,0,3,0
11464,1,10.0.0.1,10.0.0.8,24649,21877022,29,725157306,54557740670.0,3,1943,13492,14316903,451,0,UDP,2,3022,1086,54,36,0,0
9849,1,10.0.0.1,10.0.0.8,44205,23129929,40,727198126,65288909122.0,2,1931,13400,14276772,446,0,UDP,2,3022,1086,0,0,0,0
11433,1,10.0.0.1,10.0.0.8,66494,64674880,187,727264370,137049886575.0,3,1943,13556,14485284,451,0,UDP,2,1243404,1086,0,45,47,0
11494,1,10.0.0.2,10.0.0.8,102319,91470142,235,742835280,266926816687.0,3,1943,13475,14465907,451,0,UDP,3,3022,571892,0,0,0,0
11546,1,10.0.0.1,10.0.0.8,135036,129878326,279,730835016,269535975020.0,2,1943,13526,14436692,451,0,UDP,3,3022,1086,0,0,3216,0
11369,1,10.0.0.2,10.0.0.8,40964,29132073,48,728148805,101539126571.0,3,1943,13511,14382508,448,0,UDP,2,3022,451652,19,0,2161,0
